xmin,ymin,xmax,ymax,Text 
4,2705,3476
5,3144,2170
6,3646,651
7,3853,24
1,3531,24
2,2645,2684
3,2185,2915
4,2519,1914
5,2534,1868
6,2580,1884
7,2595,1838
8,2549,1822
9,2610,1638
10,2687,1408
11,2840,948
12,2917,718
13,2993,488
14,3069,258
15,3146,28
16,3147,24
1,32,370
2,49,371
3,121,375
4,237,384
5,353,397
6,468,414
7,503,419
8,617,439
9,732,463
10,766,470
11,880,497
12,992,528
13,1034,540
14,1146,575
15,1255,612
16,1360,647
17,1728,769
18,2035,872
19,2081,964
20,1936,1400
21,1844,1446
22,1537,1344
23,1169,1222
24,1057,1185
25,1006,1167
26,903,1134
27,800,1103
28,798,1103
29,694,1075
30,589,1052
31,483,1031
32,377,1012
33,344,1008
34,237,994
35,130,983
36,32,977
1,1995,24
2,2002,26
3,2286,121
4,2332,213
5,2173,688
6,2081,734
7,1797,640
8,1453,525
9,1303,475
10,1228,449
11,1115,413
12,1017,384
13,903,353
14,788,326
15,689,305
16,572,283
17,456,265
18,413,259
19,296,245
20,178,233
21,152,232
22,34,224
23,32,224
1,3020,3476
2,3317,2584
3,3817,1079
4,4124,159
5,4168,24
1,32,2583
2,89,2591
3,162,2604
4,234,2618
5,307,2633
6,378,2650
7,450,2667
8,522,2686
9,593,2706
10,634,2719
11,683,2810
12,552,3476
1,2059,1761
2,2074,1715
3,2534,1868
4,2519,1914
5,2059,1761
1,2534,1868
2,2549,1822
3,2595,1838
4,2580,1884
5,2534,1868
1,32,1207
2,45,1208
3,149,1216
4,171,1219
5,275,1231
6,378,1246
7,397,1249
8,500,1269
9,602,1290
10,627,1296
11,729,1322
12,829,1351
13,982,1403
14,1673,1633
15,2519,1914
16,2185,2915
17,1340,2633
18,838,2466
19,723,2429
20,607,2396
21,492,2366
22,436,2352
23,381,2340
24,326,2327
25,271,2317
26,216,2306
27,160,2296
28,98,2286
29,38,2277
30,32,2276
1,673,3476
2,796,2852
3,885,2801
4,1894,3136
5,1781,3476
6,1894,3136
7,2091,3202
8,2228,3476
1,3147,24
2,3146,28
3,3069,258
4,2993,488
5,2917,718
6,2840,948
7,2771,1155
8,2756,1201
9,2687,1408
10,2610,1638
11,2534,1868
12,2074,1715
13,2151,1485
14,2227,1255
15,2296,1048
16,2311,1002
17,2380,795
18,2457,565
19,2533,335
20,2610,105
21,2637,24
1,4064,24
2,4030,128
3,3723,1048
4,3207,2599
5,3192,2646
1,3143,2630
2,3172,2623
3,3163,2652
4,3143,2630
1,3167,2638
2,3192,2646
1,3147,2646
2,3157,2618
1,2915,3476
2,3192,2646
1,2983,2630
2,2983,2614
3,2993,2614
1,2983,2622
2,2989,2622
1,2983,2630
2,2993,2630
1,3007,2614
2,2999,2614
3,2999,2621
4,2999,2620
5,3002,2620
6,3004,2620
7,3006,2620
8,3008,2622
9,3009,2624
10,3009,2626
11,3008,2628
12,3006,2630
13,3004,2630
14,3002,2630
15,2999,2630
16,2999,2629
17,2998,2627
1,3013,2617
2,3015,2617
3,3017,2614
4,3017,2630
1,3025,2614
2,3036,2614
3,3028,2630
1,3049,2614
2,3042,2614
3,3041,2621
4,3042,2620
5,3044,2620
6,3046,2620
7,3048,2620
8,3050,2622
9,3051,2624
10,3051,2626
11,3050,2628
12,3048,2630
13,3046,2630
14,3044,2630
15,3042,2630
16,3041,2629
17,3040,2627
1,3055,2617
2,3057,2617
3,3059,2614
4,3059,2630
1,3077,2617
2,3076,2615
3,3074,2614
4,3072,2614
5,3070,2615
6,3068,2617
7,3068,2621
8,3068,2625
9,3068,2628
10,3070,2630
11,3072,2630
12,3073,2630
13,3075,2630
14,3077,2628
15,3078,2626
16,3078,2625
17,3077,2623
18,3075,2621
19,3073,2620
20,3072,2620
21,3070,2621
22,3068,2623
23,3068,2625
1,3084,2629
2,3083,2630
3,3084,2630
4,3084,2630
1,3091,2614
2,3101,2614
3,3094,2630
1,3107,2614
2,3115,2614
3,3111,2620
4,3113,2620
5,3114,2621
6,3115,2622
7,3116,2624
8,3116,2626
9,3115,2628
10,3114,2630
11,3111,2630
12,3109,2630
13,3107,2630
14,3106,2629
15,3105,2627
1,3128,2630
2,3128,2614
3,3120,2625
4,3132,2625
1,3143,2630
2,3143,2614
3,3136,2625
4,3147,2625
1,2983,2649
2,2983,2633
3,2994,2649
4,2994,2633
1,3001,2636
2,3001,2636
3,3002,2634
4,3002,2633
5,3004,2633
6,3007,2633
7,3009,2633
8,3009,2634
9,3010,2636
10,3010,2637
11,3009,2639
12,3008,2641
13,3000,2649
14,3011,2649
1,3015,2633
2,3026,2633
3,3019,2649
1,3040,2638
2,3039,2640
3,3038,2642
4,3036,2643
5,3035,2643
6,3033,2642
7,3032,2640
8,3031,2638
9,3031,2637
10,3032,2635
11,3033,2633
12,3035,2633
13,3036,2633
14,3038,2633
15,3039,2635
16,3040,2638
17,3040,2642
18,3039,2646
19,3038,2648
20,3036,2649
21,3035,2649
22,3032,2648
23,3032,2646
1,3046,2636
2,3046,2636
3,3047,2634
4,3048,2633
5,3049,2633
6,3052,2633
7,3054,2633
8,3055,2634
9,3055,2636
10,3055,2637
11,3055,2639
12,3053,2641
13,3045,2649
14,3056,2649
1,3070,2635
2,3069,2633
3,3067,2633
4,3065,2633
5,3063,2633
6,3061,2636
7,3061,2640
8,3061,2643
9,3061,2646
10,3063,2648
11,3065,2649
12,3066,2649
13,3068,2648
14,3070,2646
15,3071,2644
16,3071,2643
17,3070,2641
18,3068,2640
19,3066,2639
20,3065,2639
21,3063,2640
22,3061,2641
23,3061,2643
1,3076,2633
2,3087,2633
3,3079,2649
1,3101,2638
2,3100,2640
3,3098,2642
4,3097,2643
5,3096,2643
6,3094,2642
7,3092,2640
8,3091,2638
9,3091,2637
10,3092,2635
11,3094,2633
12,3096,2633
13,3097,2633
14,3098,2633
15,3100,2635
16,3101,2638
17,3101,2642
18,3100,2646
19,3098,2648
20,3097,2649
21,3095,2649
22,3093,2648
23,3092,2646
1,3107,2647
2,3106,2648
3,3107,2649
4,3107,2648
1,3121,2649
2,3121,2633
3,3114,2643
4,3125,2643
1,3139,2638
2,3138,2640
3,3137,2642
4,3134,2643
5,3134,2643
6,3131,2642
7,3130,2640
8,3129,2638
9,3129,2637
10,3130,2635
11,3131,2633
12,3134,2633
13,3134,2633
14,3137,2633
15,3138,2635
16,3139,2638
17,3139,2642
18,3138,2646
19,3137,2648
20,3134,2649
21,3133,2649
22,3130,2648
23,3130,2646
1,3149,2633
2,3147,2633
3,3145,2636
4,3144,2640
5,3144,2642
6,3145,2646
7,3147,2648
8,3149,2649
9,3150,2649
10,3153,2648
11,3154,2646
12,3155,2642
13,3155,2640
14,3154,2636
15,3153,2633
16,3150,2633
17,3149,2633
1,3160,2636
2,3160,2636
3,3160,2634
4,3161,2633
5,3163,2633
6,3166,2633
7,3167,2633
8,3168,2634
9,3169,2636
10,3169,2637
11,3168,2639
12,3166,2641
13,3159,2649
14,3170,2649
1,3071,2936
2,3071,2939
3,3073,2939
4,3074,2940
5,3076,2940
6,3077,2939
7,3078,2936
8,3080,2934
9,3082,2933
10,3084,2933
11,3086,2934
12,3087,2935
13,3088,2936
14,3088,2939
15,3087,2941
16,3085,2943
17,3084,2943
18,3082,2944
19,3081,2943
20,3079,2942
21,3078,2940
22,3078,2938
23,3078,2935
24,3078,2932
25,3077,2932
26,3075,2931
27,3074,2932
28,3072,2933
29,3071,2936
1,3094,2916
2,3080,2912
1,3097,2911
2,3081,2906
3,3100,2901
4,3085,2896
1,3094,2880
2,3092,2881
3,3091,2882
4,3089,2883
5,3088,2886
6,3088,2887
7,3090,2890
8,3091,2890
9,3093,2892
10,3096,2893
11,3098,2893
12,3101,2893
13,3102,2892
14,3104,2891
15,3104,2888
16,3104,2886
17,3103,2884
18,3102,2883
1,3107,2880
2,3092,2875
1,3095,2865
2,3111,2870
1,3099,2877
2,3102,2867
1,3107,2847
2,3114,2850
3,3116,2850
4,3117,2848
5,3118,2847
6,3118,2844
7,3117,2842
1,3109,2840
2,3120,2843
1,3121,2837
2,3106,2832
3,3108,2825
4,3110,2824
5,3111,2823
6,3112,2823
7,3114,2824
8,3116,2825
9,3116,2826
10,3116,2828
11,3114,2834
1,3111,2817
2,3128,2816
3,3115,2805
1,3124,2793
2,3121,2793
3,3120,2794
4,3118,2795
5,3117,2798
6,3117,2800
7,3119,2802
8,3120,2803
9,3122,2804
10,3125,2806
11,3127,2806
12,3130,2805
13,3131,2804
14,3133,2803
15,3134,2801
16,3134,2798
17,3132,2797
18,3131,2795
1,3140,2779
2,3126,2774
1,3143,2773
2,3127,2768
3,3130,2761
4,3131,2760
5,3132,2759
6,3134,2759
7,3135,2759
8,3137,2761
9,3137,2761
10,3137,2764
11,3134,2771
1,3137,2765
2,3146,2763
1,3147,2758
2,3133,2753
3,3134,2746
4,3136,2745
5,3137,2744
6,3139,2744
7,3140,2745
8,3141,2745
9,3142,2746
10,3142,2749
11,3140,2755
1,3141,2750
2,3151,2748
1,3151,2742
2,3152,2742
3,3153,2742
4,3153,2742
1,3160,2722
2,3144,2717
3,3161,2716
4,3148,2706
5,3163,2711
1,3165,2705
2,3152,2694
3,3169,2693
1,3161,2701
2,3163,2694
1,3170,2689
2,3156,2684
1,3173,2683
2,3157,2678
3,3176,2673
4,3160,2668
1,3192,2577
2,3192,2579
3,3193,2581
4,3195,2581
5,3196,2581
6,3197,2580
7,3199,2577
8,3200,2575
9,3202,2574
10,3204,2574
11,3206,2574
12,3207,2576
13,3208,2577
14,3208,2579
15,3207,2582
16,3206,2584
17,3205,2584
18,3202,2584
19,3201,2584
20,3199,2583
21,3199,2581
22,3199,2578
23,3199,2575
24,3199,2574
25,3197,2572
26,3196,2572
27,3194,2572
28,3193,2574
29,3192,2577
1,3215,2558
2,3200,2552
1,3217,2552
2,3202,2547
3,3220,2541
4,3206,2537
1,3214,2521
2,3212,2521
3,3211,2522
4,3209,2524
5,3209,2527
6,3209,2528
7,3209,2530
8,3211,2531
9,3213,2533
10,3216,2534
11,3219,2534
12,3221,2534
13,3222,2533
14,3224,2531
15,3225,2529
16,3225,2527
17,3223,2525
18,3222,2524
1,3227,2521
2,3212,2516
1,3216,2506
2,3231,2511
1,3219,2518
2,3222,2508
1,3227,2488
2,3234,2491
3,3236,2491
4,3238,2489
5,3239,2487
6,3239,2485
7,3237,2482
1,3229,2480
2,3239,2484
1,3242,2478
2,3226,2472
3,3229,2466
4,3230,2465
5,3231,2464
6,3232,2464
7,3235,2465
8,3236,2466
9,3236,2466
10,3236,2469
11,3235,2475
1,3232,2458
2,3248,2457
3,3235,2446
1,3243,2434
2,3242,2434
3,3240,2435
4,3239,2436
5,3238,2439
6,3238,2441
7,3239,2443
8,3240,2444
9,3242,2446
10,3245,2446
11,3248,2446
12,3250,2446
13,3252,2446
14,3253,2444
15,3254,2441
16,3254,2439
17,3252,2438
18,3252,2436
1,3261,2419
2,3246,2415
1,3263,2414
2,3248,2409
3,3250,2403
4,3252,2400
5,3252,2400
6,3254,2400
7,3255,2400
8,3257,2401
9,3257,2403
10,3257,2405
11,3255,2411
1,3257,2406
2,3266,2403
1,3268,2399
2,3253,2393
3,3255,2387
4,3256,2385
5,3258,2385
6,3259,2385
7,3261,2385
8,3262,2387
9,3262,2387
10,3262,2390
11,3260,2396
1,3262,2391
2,3271,2389
1,3271,2383
2,3272,2383
3,3273,2383
4,3273,2382
1,3280,2363
2,3265,2358
3,3281,2357
4,3268,2347
5,3284,2351
1,3285,2346
2,3272,2335
3,3289,2334
1,3281,2342
2,3284,2334
1,3291,2330
2,3276,2324
1,3293,2324
2,3278,2319
3,3296,2314
4,3281,2309
1,2982,2610
2,2988,2594
3,2994,2610
1,2984,2604
2,2992,2604
1,2999,2610
2,2999,2594
3,3005,2594
4,3007,2594
5,3008,2595
6,3009,2597
7,3009,2598
8,3008,2600
9,3007,2600
10,3005,2601
11,2999,2601
1,3003,2601
2,3009,2610
1,3014,2594
2,3020,2610
3,3026,2594
1,3029,2603
2,3043,2603
1,3049,2610
2,3055,2594
3,3061,2610
1,3051,2604
2,3059,2604
1,3065,2594
2,3066,2595
3,3067,2594
4,3066,2594
5,3065,2594
1,3066,2599
2,3066,2610
1,3071,2610
2,3071,2599
1,3071,2604
2,3072,2601
3,3074,2600
4,3075,2599
5,3078,2599
1,3096,2610
2,3096,2594
3,3103,2594
4,3105,2594
5,3106,2595
6,3107,2597
7,3107,2598
8,3106,2600
9,3105,2600
10,3103,2601
11,3096,2601
1,3101,2601
2,3107,2610
1,3112,2604
2,3121,2604
3,3121,2602
4,3120,2600
5,3120,2600
6,3118,2599
7,3116,2599
8,3114,2600
9,3113,2601
10,3112,2604
11,3112,2605
12,3113,2607
13,3114,2609
14,3116,2610
15,3118,2610
16,3120,2609
17,3121,2607
1,3125,2610
2,3125,2594
1,3131,2604
2,3140,2604
3,3140,2602
4,3140,2600
5,3139,2600
6,3137,2599
7,3135,2599
8,3134,2600
9,3132,2601
10,3131,2604
11,3131,2605
12,3132,2607
13,3134,2609
14,3135,2610
15,3137,2610
16,3139,2609
17,3140,2607
1,3154,2599
2,3154,2610
1,3154,2601
2,3153,2600
3,3151,2599
4,3149,2599
5,3147,2600
6,3146,2601
7,3145,2604
8,3145,2605
9,3146,2607
10,3147,2609
11,3149,2610
12,3151,2610
13,3153,2609
14,3154,2607
1,3168,2601
2,3167,2600
3,3165,2599
4,3163,2599
5,3160,2600
6,3160,2601
7,3160,2603
8,3162,2604
9,3166,2604
10,3167,2605
11,3168,2607
12,3168,2607
13,3167,2609
14,3165,2610
15,3163,2610
16,3160,2609
17,3160,2607
1,3173,2604
2,3182,2604
3,3182,2602
4,3181,2600
5,3180,2600
6,3179,2599
7,3176,2599
8,3175,2600
9,3173,2601
10,3173,2604
11,3173,2605
12,3173,2607
13,3175,2609
14,3176,2610
15,3179,2610
16,3180,2609
17,3182,2607
1,3200,2594
2,3206,2610
3,3212,2594
1,3225,2599
2,3225,2610
1,3225,2601
2,3223,2600
3,3222,2599
4,3219,2599
5,3218,2600
6,3216,2601
7,3216,2604
8,3216,2605
9,3216,2607
10,3218,2609
11,3219,2610
12,3222,2610
13,3223,2609
14,3225,2607
1,3230,2610
2,3230,2594
1,3236,2599
2,3241,2610
3,3245,2599
1,3248,2604
2,3257,2604
3,3257,2602
4,3256,2600
5,3255,2600
6,3254,2599
7,3252,2599
8,3250,2600
9,3248,2601
10,3248,2604
11,3248,2605
12,3248,2607
13,3250,2609
14,3252,2610
15,3254,2610
16,3255,2609
17,3257,2607
1,2075,3182
2,2095,3120
1,2181,2917
2,2183,2920
3,2178,2936
4,2174,2937
1,2181,2928
2,2161,2922
1,2143,2926
2,2141,2923
3,2146,2907
4,2149,2906
1,2143,2916
2,2161,2922
1,2161,2922
2,2178,2874
3,2190,2836
1,2199,2854
2,2210,2856
3,2201,2850
4,2211,2851
5,2202,2846
1,2212,2847
2,2202,2844
3,2214,2844
4,2204,2837
5,2214,2840
1,2210,2828
2,2209,2828
3,2208,2829
4,2207,2830
5,2207,2831
6,2207,2832
7,2207,2834
8,2208,2834
9,2210,2835
10,2212,2836
11,2214,2836
12,2214,2836
13,2216,2835
14,2217,2834
15,2217,2833
16,2217,2832
17,2217,2830
18,2216,2830
1,2199,2859
2,2211,2823
3,2181,2813
4,2169,2849
5,2199,2859
1,2199,2859
2,2181,2813
1,2211,2823
2,2169,2849
1,2148,2962
2,2161,2922
1,2222,2768
2,2230,2768
3,2226,2775
4,2228,2775
5,2230,2775
6,2230,2776
7,2231,2778
8,2231,2779
9,2230,2781
10,2229,2783
11,2227,2784
12,2224,2784
13,2222,2783
14,2221,2782
15,2220,2781
1,2250,2784
2,2250,2768
1,2256,2784
2,2256,2774
1,2256,2777
2,2259,2775
3,2260,2774
4,2263,2774
5,2264,2775
6,2265,2777
7,2265,2784
1,2279,2776
2,2278,2775
3,2276,2774
4,2274,2774
5,2273,2775
6,2271,2776
7,2270,2778
8,2270,2779
9,2271,2781
10,2273,2783
11,2274,2784
12,2276,2784
13,2278,2783
14,2279,2781
1,2284,2784
2,2284,2768
1,2284,2777
2,2286,2775
3,2288,2774
4,2290,2774
5,2292,2775
6,2293,2777
7,2293,2784
1,2313,2768
2,2317,2784
3,2321,2768
4,2325,2784
5,2328,2768
1,2340,2774
2,2340,2784
1,2340,2776
2,2339,2775
3,2337,2774
4,2335,2774
5,2333,2775
6,2332,2776
7,2331,2778
8,2331,2779
9,2332,2781
10,2333,2783
11,2335,2784
12,2337,2784
13,2339,2783
14,2340,2781
1,2348,2768
2,2348,2781
3,2348,2783
4,2350,2784
5,2352,2784
1,2345,2774
2,2351,2774
1,2356,2778
2,2365,2778
3,2365,2777
4,2365,2775
5,2364,2775
6,2362,2774
7,2360,2774
8,2358,2775
9,2357,2776
10,2356,2778
11,2356,2779
12,2357,2781
13,2358,2783
14,2360,2784
15,2362,2784
16,2364,2783
17,2365,2781
1,2370,2784
2,2370,2774
1,2370,2778
2,2371,2776
3,2372,2775
4,2374,2774
5,2376,2774
1,2394,2784
2,2394,2768
3,2400,2784
4,2406,2768
5,2406,2784
1,2412,2778
2,2421,2778
3,2421,2777
4,2421,2775
5,2420,2775
6,2418,2774
7,2416,2774
8,2414,2775
9,2413,2776
10,2412,2778
11,2412,2779
12,2413,2781
13,2414,2783
14,2416,2784
15,2418,2784
16,2420,2783
17,2421,2781
1,2428,2768
2,2428,2781
3,2429,2783
4,2430,2784
5,2432,2784
1,2426,2774
2,2431,2774
1,2437,2778
2,2446,2778
3,2446,2777
4,2445,2775
5,2444,2775
6,2443,2774
7,2440,2774
8,2439,2775
9,2437,2776
10,2437,2778
11,2437,2779
12,2437,2781
13,2439,2783
14,2440,2784
15,2443,2784
16,2444,2783
17,2446,2781
1,2450,2784
2,2450,2774
1,2450,2778
2,2450,2776
3,2452,2775
4,2453,2774
5,2456,2774
1,2486,2772
2,2485,2771
3,2483,2769
4,2482,2768
5,2479,2768
6,2477,2769
7,2476,2771
8,2475,2772
9,2474,2775
10,2474,2778
11,2475,2780
12,2476,2781
13,2477,2783
14,2479,2784
15,2482,2784
16,2483,2783
17,2485,2781
18,2486,2780
1,2490,2784
2,2490,2768
1,2490,2777
2,2493,2775
3,2494,2774
4,2496,2774
5,2498,2775
6,2499,2777
7,2499,2784
1,2513,2774
2,2513,2784
1,2513,2776
2,2512,2775
3,2510,2774
4,2508,2774
5,2507,2775
6,2506,2776
7,2505,2778
8,2505,2779
9,2506,2781
10,2507,2783
11,2508,2784
12,2510,2784
13,2512,2783
14,2513,2781
1,2519,2784
2,2519,2774
1,2519,2777
2,2521,2775
3,2522,2774
4,2525,2774
5,2526,2775
6,2527,2777
7,2527,2784
1,2527,2777
2,2529,2775
3,2531,2774
4,2533,2774
5,2535,2775
6,2536,2777
7,2536,2784
1,2542,2784
2,2542,2768
1,2542,2776
2,2543,2775
3,2545,2774
4,2547,2774
5,2549,2775
6,2550,2776
7,2551,2778
8,2551,2779
9,2550,2781
10,2549,2783
11,2547,2784
12,2545,2784
13,2543,2783
14,2542,2781
1,2556,2778
2,2565,2778
3,2565,2777
4,2565,2775
5,2564,2775
6,2562,2774
7,2560,2774
8,2559,2775
9,2557,2776
10,2556,2778
11,2556,2779
12,2557,2781
13,2559,2783
14,2560,2784
15,2562,2784
16,2564,2783
17,2565,2781
1,2569,2784
2,2569,2774
1,2569,2778
2,2570,2776
3,2572,2775
4,2573,2774
5,2575,2774
1,2220,2805
2,2220,2790
3,2230,2790
1,2220,2797
2,2227,2797
1,2220,2805
2,2230,2805
1,2244,2790
2,2237,2790
3,2236,2796
4,2237,2795
5,2239,2794
6,2241,2794
7,2243,2795
8,2245,2797
9,2246,2799
10,2246,2801
11,2245,2803
12,2243,2804
13,2241,2805
14,2239,2805
15,2237,2804
16,2236,2804
17,2235,2802
1,2250,2792
2,2251,2791
3,2253,2790
4,2253,2805
1,2262,2790
2,2273,2790
3,2265,2805
1,2279,2790
2,2287,2790
3,2283,2795
4,2285,2795
5,2286,2796
6,2287,2797
7,2288,2799
8,2288,2801
9,2287,2803
10,2286,2804
11,2283,2805
12,2281,2805
13,2279,2804
14,2278,2804
15,2277,2802
1,2302,2794
2,2302,2797
3,2300,2798
4,2298,2799
5,2297,2799
6,2295,2798
7,2293,2797
8,2293,2794
9,2293,2794
10,2293,2791
11,2295,2790
12,2297,2790
13,2298,2790
14,2300,2790
15,2302,2791
16,2302,2794
17,2302,2798
18,2302,2802
19,2300,2804
20,2298,2805
21,2296,2805
22,2294,2804
23,2293,2803
1,2312,2790
2,2309,2790
3,2308,2792
4,2307,2796
5,2307,2798
6,2308,2802
7,2309,2804
8,2312,2805
9,2313,2805
10,2316,2804
11,2317,2802
12,2318,2798
13,2318,2796
14,2317,2792
15,2316,2790
16,2313,2790
17,2312,2790
1,2323,2804
2,2322,2804
3,2323,2805
4,2324,2804
1,2330,2790
2,2341,2790
3,2333,2805
1,2355,2790
2,2347,2790
3,2346,2796
4,2347,2795
5,2349,2794
6,2352,2794
7,2354,2795
8,2355,2797
9,2356,2799
10,2356,2801
11,2355,2803
12,2354,2804
13,2352,2805
14,2349,2805
15,2347,2804
16,2346,2804
17,2345,2802
1,2361,2790
2,2371,2790
3,2364,2805
1,2220,2826
2,2220,2811
3,2231,2826
4,2231,2811
1,2238,2814
2,2238,2814
3,2239,2812
4,2240,2811
5,2241,2811
6,2244,2811
7,2246,2811
8,2247,2812
9,2247,2814
10,2247,2815
11,2247,2817
12,2245,2819
13,2237,2826
14,2248,2826
1,2253,2811
2,2263,2811
3,2255,2826
1,2277,2816
2,2276,2818
3,2275,2820
4,2273,2821
5,2272,2821
6,2270,2820
7,2268,2818
8,2267,2816
9,2267,2815
10,2268,2813
11,2270,2811
12,2272,2811
13,2273,2811
14,2275,2811
15,2276,2813
16,2277,2816
17,2277,2820
18,2276,2823
19,2275,2825
20,2273,2826
21,2271,2826
22,2269,2825
23,2268,2824
1,2283,2814
2,2283,2814
3,2284,2812
4,2285,2811
5,2286,2811
6,2289,2811
7,2291,2811
8,2292,2812
9,2293,2814
10,2293,2815
11,2292,2817
12,2290,2819
13,2283,2826
14,2293,2826
1,2307,2813
2,2306,2811
3,2304,2811
4,2302,2811
5,2300,2811
6,2299,2814
7,2298,2817
8,2298,2821
9,2299,2824
10,2300,2825
11,2302,2826
12,2303,2826
13,2306,2825
14,2307,2824
15,2308,2822
16,2308,2821
17,2307,2819
18,2306,2817
19,2303,2817
20,2302,2817
21,2300,2817
22,2299,2819
23,2298,2821
1,2322,2811
2,2314,2811
3,2313,2817
4,2314,2817
5,2316,2816
6,2319,2816
7,2321,2817
8,2322,2818
9,2323,2821
10,2323,2822
11,2322,2824
12,2321,2825
13,2319,2826
14,2316,2826
15,2314,2825
16,2313,2824
17,2312,2823
1,2337,2811
2,2329,2811
3,2329,2817
4,2329,2817
5,2332,2816
6,2334,2816
7,2336,2817
8,2338,2818
9,2339,2821
10,2339,2822
11,2338,2824
12,2336,2825
13,2334,2826
14,2332,2826
15,2329,2825
16,2329,2824
17,2328,2823
1,2344,2824
2,2343,2825
3,2344,2826
4,2345,2825
1,2360,2811
2,2352,2811
3,2352,2817
4,2352,2817
5,2355,2816
6,2357,2816
7,2359,2817
8,2361,2818
9,2362,2821
10,2362,2822
11,2361,2824
12,2359,2825
13,2357,2826
14,2355,2826
15,2352,2825
16,2352,2824
17,2351,2823
1,2375,2813
2,2374,2811
3,2372,2811
4,2371,2811
5,2368,2811
6,2367,2814
7,2366,2817
8,2366,2821
9,2367,2824
10,2368,2825
11,2371,2826
12,2371,2826
13,2373,2825
14,2375,2824
15,2375,2822
16,2375,2821
17,2375,2819
18,2373,2817
19,2371,2817
20,2371,2817
21,2368,2817
22,2367,2819
23,2366,2821
1,2390,2813
2,2389,2811
3,2387,2811
4,2385,2811
5,2383,2811
6,2381,2814
7,2381,2817
8,2381,2821
9,2381,2824
10,2383,2825
11,2385,2826
12,2386,2826
13,2388,2825
14,2390,2824
15,2391,2822
16,2391,2821
17,2390,2819
18,2388,2817
19,2386,2817
20,2385,2817
21,2383,2817
22,2381,2819
23,2381,2821
1,2230,2745
2,2230,2756
3,2230,2758
4,2232,2760
5,2234,2761
6,2236,2761
7,2238,2760
8,2240,2758
9,2240,2756
10,2240,2745
1,2247,2761
2,2247,2745
3,2257,2761
4,2257,2745
1,2263,2761
2,2263,2745
3,2269,2745
4,2270,2746
5,2272,2748
6,2273,2749
7,2273,2752
8,2273,2755
9,2273,2757
10,2272,2758
11,2270,2760
12,2269,2761
13,2263,2761
1,2279,2761
2,2279,2745
3,2289,2745
1,2279,2753
2,2285,2753
1,2279,2761
2,2289,2761
1,2293,2761
2,2293,2745
3,2300,2745
4,2302,2746
5,2303,2747
6,2304,2748
7,2304,2750
8,2303,2752
9,2302,2752
10,2300,2753
11,2293,2753
1,2299,2753
2,2304,2761
1,2324,2761
2,2324,2745
1,2329,2761
2,2329,2745
3,2336,2745
4,2339,2746
5,2339,2747
6,2340,2748
7,2340,2750
8,2339,2752
9,2339,2752
10,2336,2753
11,2329,2753
1,2335,2753
2,2340,2761
1,2345,2748
2,2347,2748
3,2349,2745
4,2349,2761
1,2358,2748
2,2359,2748
3,2362,2745
4,2362,2761
1,2379,2745
2,2371,2745
3,2371,2752
4,2371,2752
5,2374,2751
6,2376,2751
7,2378,2752
8,2380,2753
9,2381,2755
10,2381,2756
11,2380,2758
12,2378,2760
13,2376,2761
14,2374,2761
15,2371,2760
16,2371,2759
17,2370,2758
1,2385,2754
2,2398,2754
1,2412,2745
2,2412,2757
3,2411,2759
4,2411,2760
5,2409,2761
6,2408,2761
7,2406,2760
8,2405,2759
9,2404,2757
10,2404,2755
1,2417,2748
2,2418,2748
3,2421,2745
4,2421,2761
1,2438,2745
2,2431,2745
3,2430,2752
4,2431,2752
5,2433,2751
6,2435,2751
7,2437,2752
8,2439,2753
9,2440,2755
10,2440,2756
11,2439,2758
12,2437,2760
13,2435,2761
14,2433,2761
15,2431,2760
16,2430,2759
17,2429,2758
1,2448,2745
2,2446,2746
3,2445,2748
4,2445,2749
5,2446,2751
6,2447,2752
7,2450,2752
8,2452,2753
9,2453,2754
10,2454,2755
11,2454,2758
12,2453,2759
13,2453,2760
14,2450,2761
15,2448,2761
16,2446,2760
17,2445,2759
18,2444,2758
19,2444,2755
20,2445,2754
21,2447,2753
22,2449,2752
23,2451,2752
24,2453,2751
25,2453,2749
26,2453,2748
27,2453,2746
28,2450,2745
29,2448,2745
1,2459,2754
2,2473,2754
1,2488,2745
2,2480,2745
3,2480,2752
4,2480,2752
5,2483,2751
6,2485,2751
7,2487,2752
8,2489,2753
9,2490,2755
10,2490,2756
11,2489,2758
12,2487,2760
13,2485,2761
14,2483,2761
15,2480,2760
16,2480,2759
17,2479,2758
1,660,2712
2,729,2734
1,860,2778
2,1898,3123
3,2075,3182
1,2101,3191
2,2244,3476
1,857,2787
2,773,2836
3,647,3476
1,2075,3182
2,2101,3191
1,860,2778
2,857,2787
1,641,2718
2,638,2715
3,643,2699
4,647,2697
1,641,2706
2,660,2712
1,801,2758
2,860,2778
1,643,3475
2,628,3472
1,630,3462
2,645,3465
1,635,3474
2,637,3463
1,639,3442
2,646,3444
3,648,3444
4,650,3442
5,650,3440
6,650,3439
7,647,3435
1,640,3435
2,650,3436
1,651,3430
2,636,3428
3,637,3421
4,638,3419
5,639,3418
6,640,3418
7,643,3418
8,644,3419
9,645,3420
10,645,3422
11,644,3429
1,639,3412
2,656,3409
3,641,3400
1,647,3386
2,646,3387
3,643,3388
4,643,3389
5,642,3393
6,643,3394
7,643,3396
8,645,3397
9,647,3398
10,651,3399
11,653,3399
12,655,3398
13,657,3396
14,658,3396
15,658,3393
16,658,3391
17,657,3389
18,655,3388
